Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-07-01T10:45:32,2021-07-01T10:53:28,543,Otaranta,553,Metsänneidonpolku,2021.0,474
2021-07-01T10:45:30,2021-07-01T10:48:23,62,Välimerenkatu,29,Baana,682.0,169
2021-07-01T10:45:30,2021-07-01T10:54:54,58,Lauttasaarensilta,28,Lastenlehto,2088.0,559
2021-07-01T10:45:29,2021-07-01T10:48:28,204,A.I. Virtasen aukio,137,Arabian kauppakeskus,434.0,176
2021-07-01T10:45:23,2021-07-01T10:54:02,203,Opastinsilta,133,Paavalinpuisto,1799.0,515
2021-07-01T10:45:19,2021-07-01T10:49:54,68,Albertinkatu,3,Kapteeninpuistikko,700.0,271
2021-07-01T10:45:17,2021-07-01T10:55:25,130,Teollisuuskatu,142,Koskelantie,1792.0,603
2021-07-01T10:45:03,2021-07-01T10:57:53,121,Vilhonvuorenkatu,11,Unioninkatu,2836.0,765
2021-07-01T10:45:01,2021-07-01T10:55:23,150,Töölönlahden puisto,79,Uimastadion,1756.0,618
2021-07-01T10:45:01,2021-07-01T10:58:16,110,Maistraatintori,141,Intiankatu,2967.0,791
2021-07-01T10:44:59,2021-07-01T11:02:38,26,Kamppi (M),68,Albertinkatu,947.0,318
2021-07-01T10:44:42,2021-07-01T10:58:06,113,Pasilan asema,144,Käpyläntie,2897.0,802
2021-07-01T10:44:41,2021-07-01T10:52:20,114,Ratapihantie,39,Ooppera,2097.0,458
2021-07-01T10:44:41,2021-07-01T10:49:18,727,Ratsutori,711,Kirjurinkuja,969.0,273
2021-07-01T10:44:39,2021-07-01T10:56:21,65,Hernesaarenranta,63,Jätkäsaarenlaituri,1733.0,700
2021-07-01T10:44:38,2021-07-01T11:04:57,134,Haukilahdenkatu,161,Eteläesplanadi,0.0,1214
2021-07-01T10:44:37,2021-07-01T11:05:43,126,Kalasatama (M),293,Korkeasaari,1523.0,1262
2021-07-01T10:44:33,2021-07-01T10:58:29,17,Varsapuistikko,38,Töölöntori,2309.0,832
2021-07-01T10:44:31,2021-07-01T10:50:44,63,Jätkäsaarenlaituri,21,Töölönlahdenkatu,1821.0,375
2021-07-01T10:44:21,2021-07-01T10:48:58,60,Kaapelitehdas,59,Salmisaarenranta,798.0,274
2021-07-01T10:44:19,2021-07-01T10:51:11,116,Linnanmäki,133,Paavalinpuisto,1674.0,408
2021-07-01T10:44:12,2021-07-01T10:49:23,12,Kanavaranta,16,Liisanpuistikko,783.0,309
2021-07-01T10:44:08,2021-07-01T10:49:15,637,Ruomelantie,627,Piispansilta,1423.0,302
2021-07-01T10:44:07,2021-07-01T11:03:00,225,Maunula,116,Linnanmäki,5534.0,1133
2021-07-01T10:44:07,2021-07-01T11:08:32,270,Tulisuontie,123,Näkinsilta,7147.0,1461
2021-07-01T10:43:49,2021-07-01T10:48:03,330,Kontula (M),327,Humikkalankuja,1170.0,253
2021-07-01T10:43:48,2021-07-01T11:04:36,115,Venttiilikuja,92,Saunalahdentie,4026.0,1244
2021-07-01T10:43:41,2021-07-01T10:48:21,711,Kirjurinkuja,727,Ratsutori,961.0,275
2021-07-01T10:43:33,2021-07-01T10:48:11,711,Kirjurinkuja,727,Ratsutori,955.0,273
2021-07-01T10:43:29,2021-07-01T10:55:40,41,Ympyrätalo,69,Kalevankatu,2419.0,727
2021-07-01T10:43:22,2021-07-01T11:04:51,17,Varsapuistikko,83,Meilahden sairaala,3955.0,1285
2021-07-01T10:43:18,2021-07-01T10:53:38,85,Jalavatie,72,Eteläinen Hesperiankatu,2336.0,616
2021-07-01T10:43:12,2021-07-01T12:03:19,30,Itämerentori,38,Töölöntori,0.0,0
2021-07-01T10:43:08,2021-07-01T10:49:24,227,Kylävoudintie,232,Oulunkylän asema,1084.0,372
2021-07-01T10:43:07,2021-07-01T10:59:54,241,Agronominkatu,364,Ala-Malmin tori,3765.0,1002
2021-07-01T10:43:01,2021-07-01T10:55:32,162,Leppäsuonaukio,10,Kasarmitori,2005.0,745
2021-07-01T10:43:00,2021-07-01T10:47:31,88,Kiskontie,83,Meilahden sairaala,1196.0,269
2021-07-01T10:42:51,2021-07-01T11:00:32,107,Tenholantie,41,Ympyrätalo,4457.0,1064
2021-07-01T10:42:49,2021-07-01T11:09:35,19,Rautatientori / itä,109,Hertanmäenkatu,4575.0,1605
2021-07-01T10:42:38,2021-07-01T10:57:45,25,Narinkka,41,Ympyrätalo,2766.0,906
2021-07-01T10:42:36,2021-07-01T10:57:36,30,Itämerentori,64,Tyynenmerenkatu,1378.0,896
2021-07-01T10:42:35,2021-07-01T10:50:04,79,Uimastadion,113,Pasilan asema,1231.0,443
2021-07-01T10:42:34,2021-07-01T10:49:56,5,Sepänkatu,9,Erottajan aukio,1415.0,433
2021-07-01T10:42:30,2021-07-01T10:48:48,120,Mäkelänkatu,126,Kalasatama (M),835.0,375
2021-07-01T10:42:27,2021-07-01T10:56:00,625,Suomenlahdentie,573,Urheilupuisto (M),3569.0,809
2021-07-01T10:42:27,2021-07-01T11:02:51,240,Viikin normaalikoulu,275,Itäkeskus (M),4139.0,1219
2021-07-01T10:42:27,2021-07-01T10:47:34,202,Merihaka,41,Ympyrätalo,898.0,302
2021-07-01T10:42:26,2021-07-01T10:42:33,88,Kiskontie,88,Kiskontie,0.0,6
2021-07-01T10:42:23,2021-07-01T11:09:34,106,Korppaanmäentie,21,Töölönlahdenkatu,4553.0,1626
2021-07-01T10:42:18,2021-07-01T10:55:23,627,Piispansilta,579,Niittymaa,2658.0,781
2021-07-01T10:42:15,2021-07-01T11:05:53,64,Tyynenmerenkatu,65,Hernesaarenranta,2507.0,1413
2021-07-01T10:42:15,2021-07-01T10:50:17,30,Itämerentori,71,Hietaniemenkatu,1651.0,478
2021-07-01T10:42:11,2021-07-01T10:51:43,126,Kalasatama (M),128,Päijänteentie,1292.0,568
2021-07-01T10:42:10,2021-07-01T10:48:07,404,Sompasaari,243,Mustikkamaa,1098.0,353
2021-07-01T10:42:06,2021-07-01T10:46:45,629,Piispanportti,631,Friisilänaukio,794.0,278
2021-07-01T10:42:02,2021-07-01T10:54:15,11,Unioninkatu,11,Unioninkatu,1864.0,728
2021-07-01T10:42:00,2021-07-01T11:03:28,73,Kesäkatu,21,Töölönlahdenkatu,3769.0,1281
2021-07-01T10:41:58,2021-07-01T11:08:42,134,Haukilahdenkatu,162,Leppäsuonaukio,6123.0,1602
2021-07-01T10:41:54,2021-07-01T10:46:54,121,Vilhonvuorenkatu,40,Hakaniemi (M),1276.0,295
2021-07-01T10:41:54,2021-07-01T10:55:43,64,Tyynenmerenkatu,11,Unioninkatu,2452.0,824
2021-07-01T10:41:54,2021-07-01T11:00:54,122,Lintulahdenkatu,235,Katariina Saksilaisen katu,4790.0,1139
2021-07-01T10:41:51,2021-07-01T10:59:42,21,Töölönlahdenkatu,113,Pasilan asema,3224.0,1066
2021-07-01T10:41:51,2021-07-01T10:42:12,133,Paavalinpuisto,133,Paavalinpuisto,0.0,17
2021-07-01T10:41:50,2021-07-01T10:56:26,260,Herttoniemi (M),243,Mustikkamaa,3105.0,873
2021-07-01T10:41:48,2021-07-01T11:13:32,106,Korppaanmäentie,21,Töölönlahdenkatu,4545.0,1899
2021-07-01T10:41:48,2021-07-01T10:53:37,89,Tilkanvierto,94,Laajalahden aukio,1692.0,704
2021-07-01T10:41:46,2021-07-01T11:01:14,240,Viikin normaalikoulu,259,Petter Wetterin tie,4558.0,1167
2021-07-01T10:41:45,2021-07-01T10:48:37,142,Koskelantie,203,Opastinsilta,1339.0,407
2021-07-01T10:41:42,2021-07-01T10:51:38,42,Haapaniemenkatu,293,Korkeasaari,2042.0,592
2021-07-01T10:41:34,2021-07-01T10:56:42,38,Töölöntori,404,Sompasaari,3992.0,910
2021-07-01T10:41:34,2021-07-01T11:04:48,101,Munkkivuoren ostoskeskus,116,Linnanmäki,4989.0,1390
2021-07-01T10:41:31,2021-07-01T10:49:47,96,Huopalahdentie,106,Korppaanmäentie,1155.0,491
2021-07-01T10:41:31,2021-07-01T11:03:04,22,Rautatientori / länsi,82,Töölöntulli,3348.0,1288
2021-07-01T10:41:27,2021-07-01T11:00:49,200,Länsiterminaali,200,Länsiterminaali,2358.0,1158
2021-07-01T10:41:23,2021-07-01T10:53:35,138,Arabiankatu,113,Pasilan asema,2830.0,727
2021-07-01T10:41:19,2021-07-01T10:47:23,322,Rukatunturintie,321,Vartioharjuntie,1595.0,364
2021-07-01T10:41:18,2021-07-01T10:43:29,57,Lauttasaaren ostoskeskus,58,Lauttasaarensilta,402.0,128
2021-07-01T10:41:17,2021-07-01T10:52:58,91,Seurasaari,73,Kesäkatu,2297.0,697
2021-07-01T10:41:15,2021-07-01T10:49:31,627,Piispansilta,637,Ruomelantie,1419.0,492
2021-07-01T10:41:14,2021-07-01T10:45:19,111,Esterinportti,113,Pasilan asema,353.0,238
2021-07-01T10:41:06,2021-07-01T10:49:37,127,Teurastamo,123,Näkinsilta,1404.0,506
2021-07-01T10:41:03,2021-07-01T10:52:32,253,Tammisalon aukio,260,Herttoniemi (M),2298.0,688
2021-07-01T10:40:58,2021-07-01T11:03:51,121,Vilhonvuorenkatu,53,Heikkiläntie,7077.0,1372
2021-07-01T10:40:51,2021-07-01T10:55:49,80,Jäähalli,112,Rautatieläisenkatu,2022.0,896
2021-07-01T10:40:50,2021-07-01T10:50:18,80,Jäähalli,25,Narinkka,2374.0,563
2021-07-01T10:40:50,2021-07-01T10:58:51,41,Ympyrätalo,43,Karhupuisto,3339.0,1081
2021-07-01T10:40:49,2021-07-01T11:05:22,579,Niittymaa,545,Sähkömies,4833.0,1471
2021-07-01T10:40:46,2021-07-01T10:53:11,91,Seurasaari,73,Kesäkatu,2287.0,741
2021-07-01T10:40:45,2021-07-01T10:48:00,131,Elimäenkatu,113,Pasilan asema,1037.0,429
2021-07-01T10:40:37,2021-07-01T11:06:10,234,Otto Brandtin tie,344,Puistolan asema,6946.0,1529
2021-07-01T10:40:33,2021-07-01T10:46:15,39,Ooppera,23,Kiasma,1454.0,341
2021-07-01T10:40:33,2021-07-01T11:10:42,260,Herttoniemi (M),9,Erottajan aukio,7014.0,1803
2021-07-01T10:40:30,2021-07-01T10:49:03,49,Annankatu,31,Marian sairaala,1406.0,508
2021-07-01T10:40:27,2021-07-01T10:52:59,130,Teollisuuskatu,20,Kaisaniemenpuisto,2523.0,747
2021-07-01T10:40:26,2021-07-01T10:48:12,68,Albertinkatu,11,Unioninkatu,1253.0,461
2021-07-01T10:40:18,2021-07-01T10:55:21,44,Sörnäinen (M),36,Apollonkatu,2762.0,898
2021-07-01T10:40:17,2021-07-01T10:59:42,126,Kalasatama (M),113,Pasilan asema,3616.0,1158
2021-07-01T10:40:14,2021-07-01T10:45:44,749,Vallikatu,733,Läkkitori,974.0,325
2021-07-01T10:40:08,2021-07-01T10:58:11,12,Kanavaranta,20,Kaisaniemenpuisto,1349.0,1078
2021-07-01T10:40:06,2021-07-01T10:46:51,100,Teljäntie,208,Valimotie,1067.0,399
2021-07-01T10:40:02,2021-07-01T10:57:42,377,Paloheinän maja,224,Vesakkotie,4386.0,1056
2021-07-01T10:40:02,2021-07-01T10:45:58,21,Töölönlahdenkatu,11,Unioninkatu,1153.0,351
2021-07-01T10:40:01,2021-07-01T10:41:22,133,Paavalinpuisto,133,Paavalinpuisto,16.0,76
2021-07-01T10:40:00,2021-07-01T12:00:29,30,Itämerentori,38,Töölöntori,3605.0,1119
2021-07-01T10:39:58,2021-07-01T10:57:34,75,Korjaamo,91,Seurasaari,2433.0,1055
2021-07-01T10:39:53,2021-07-01T10:45:28,8,Vanha kirkkopuisto,19,Rautatientori / itä,702.0,329
2021-07-01T10:39:51,2021-07-01T10:47:53,23,Kiasma,7,Designmuseo,1070.0,477
2021-07-01T10:39:47,2021-07-01T10:56:08,239,Viikin tiedepuisto,137,Arabian kauppakeskus,4292.0,978
2021-07-01T10:39:42,2021-07-01T10:51:51,29,Baana,52,Heikkilänaukio,3079.0,728
2021-07-01T10:39:41,2021-07-01T11:00:16,50,Melkonkuja,24,Mannerheimintie,4445.0,1230
2021-07-01T10:39:40,2021-07-01T10:48:27,58,Lauttasaarensilta,64,Tyynenmerenkatu,2193.0,522
2021-07-01T10:39:37,2021-07-01T11:02:54,75,Korjaamo,140,Verkatehtaanpuisto,5070.0,1392
2021-07-01T10:39:25,2021-07-01T11:05:33,110,Maistraatintori,124,Isoisänsilta,4637.0,1563
2021-07-01T10:39:17,2021-07-01T10:46:48,19,Rautatientori / itä,41,Ympyrätalo,1355.0,447
2021-07-01T10:39:16,2021-07-01T10:42:36,573,Urheilupuisto (M),579,Niittymaa,537.0,198
2021-07-01T10:39:10,2021-07-01T10:39:34,749,Vallikatu,749,Vallikatu,0.0,19
2021-07-01T10:39:06,2021-07-01T10:47:49,404,Sompasaari,243,Mustikkamaa,1112.0,522
2021-07-01T10:39:06,2021-07-01T10:44:46,44,Sörnäinen (M),41,Ympyrätalo,1304.0,336
2021-07-01T10:39:06,2021-07-01T10:55:54,595,Westendintie,521,Kulttuuriaukio,3917.0,1006
2021-07-01T10:38:53,2021-07-01T16:10:06,69,Kalevankatu,33,Kauppakorkeakoulu,3144.0,19868
2021-07-01T10:38:40,2021-07-01T10:44:44,267,Roihupelto,261,Asentajanpuisto,1468.0,360
2021-07-01T10:38:39,2021-07-01T10:51:38,404,Sompasaari,21,Töölönlahdenkatu,3673.0,775
2021-07-01T10:38:33,2021-07-01T10:42:58,213,Huopalahden asema,214,Valimon asema,1335.0,261
2021-07-01T10:38:27,2021-07-01T10:48:57,9,Erottajan aukio,64,Tyynenmerenkatu,2413.0,628
2021-07-01T10:38:20,2021-07-01T10:57:45,67,Perämiehenkatu,67,Perämiehenkatu,2.0,1161
2021-07-01T10:38:15,2021-07-01T10:48:44,107,Tenholantie,95,Munkkiniemen aukio,2130.0,628
2021-07-01T10:38:03,2021-07-01T10:51:27,68,Albertinkatu,62,Välimerenkatu,1558.0,800
2021-07-01T10:37:59,2021-07-01T10:48:53,62,Välimerenkatu,7,Designmuseo,2113.0,649
2021-07-01T10:37:48,2021-07-01T10:43:27,68,Albertinkatu,26,Kamppi (M),898.0,335
2021-07-01T10:37:48,2021-07-01T10:40:35,591,Mellstenintie,589,Haukilahdenranta,653.0,166
2021-07-01T10:37:40,2021-07-01T10:48:40,162,Leppäsuonaukio,402,Bermudankuja,2029.0,615
2021-07-01T10:37:37,2021-07-01T10:49:11,60,Kaapelitehdas,5,Sepänkatu,2243.0,698
2021-07-01T10:37:30,2021-07-01T10:55:30,138,Arabiankatu,40,Hakaniemi (M),4552.0,1079
2021-07-01T10:37:26,2021-07-01T10:45:50,123,Näkinsilta,117,Brahen puistikko,1431.0,500
2021-07-01T10:37:26,2021-07-01T10:43:47,49,Annankatu,161,Eteläesplanadi,698.0,378
2021-07-01T10:37:21,2021-07-01T10:49:46,251,Laajasalon ostoskeskus,252,Humalniementie,2019.0,741
2021-07-01T10:37:21,2021-07-01T10:57:03,539,"Aalto-yliopisto (M), Tietotie",400,Kuusisaari,3179.0,1181
2021-07-01T10:37:17,2021-07-01T10:45:53,319,Purjetie,308,Mosaiikkitori,1684.0,511
2021-07-01T10:37:10,2021-07-01T10:51:14,573,Urheilupuisto (M),541,"Aalto-yliopisto (M), Korkeakouluaukio",3481.0,842
2021-07-01T10:36:57,2021-07-01T10:41:52,238,Pihlajamäki,239,Viikin tiedepuisto,892.0,291
2021-07-01T10:36:53,2021-07-01T10:56:51,206,Ruskeasuon varikko,12,Kanavaranta,5987.0,1194
2021-07-01T10:36:47,2021-07-01T10:46:21,63,Jätkäsaarenlaituri,68,Albertinkatu,1051.0,569
2021-07-01T10:36:40,2021-07-01T10:41:33,54,Gyldenintie,51,Itälahdenkatu,1098.0,289
2021-07-01T10:36:40,2021-07-01T10:47:05,125,Arielinkatu,259,Petter Wetterin tie,3305.0,620
2021-07-01T10:36:24,2021-07-01T10:47:31,601,Nokkala,627,Piispansilta,2039.0,662
2021-07-01T10:36:15,2021-07-01T10:52:38,63,Jätkäsaarenlaituri,126,Kalasatama (M),5172.0,978
2021-07-01T10:36:13,2021-07-01T10:50:43,121,Vilhonvuorenkatu,113,Pasilan asema,2628.0,864
2021-07-01T10:36:13,2021-07-01T10:44:05,111,Esterinportti,131,Elimäenkatu,1382.0,471
2021-07-01T10:36:03,2021-07-01T10:49:09,16,Liisanpuistikko,29,Baana,3169.0,781
2021-07-01T10:35:59,2021-07-01T10:56:52,206,Ruskeasuon varikko,25,Narinkka,5029.0,1249
2021-07-01T10:35:58,2021-07-01T10:57:53,1,Kaivopuisto,41,Ympyrätalo,3584.0,1315
2021-07-01T10:35:57,2021-07-01T10:47:31,761,Mäkkylän asema,701,Gallen-Kallelan tie,2335.0,694
2021-07-01T10:35:47,2021-07-01T10:48:45,128,Päijänteentie,150,Töölönlahden puisto,3435.0,777
2021-07-01T10:35:45,2021-07-01T10:39:53,31,Marian sairaala,72,Eteläinen Hesperiankatu,1067.0,244
2021-07-01T10:35:44,2021-07-01T10:40:08,581,Niittykumpu (M),579,Niittymaa,694.0,260
2021-07-01T10:35:42,2021-07-01T10:45:44,76,Olympiastadion,69,Kalevankatu,2489.0,600
2021-07-01T10:35:39,2021-07-01T10:51:31,83,Meilahden sairaala,69,Kalevankatu,3194.0,949
2021-07-01T10:35:38,2021-07-01T10:49:41,603,Matinlahdenranta,619,Etuniementie,2595.0,839
2021-07-01T10:35:36,2021-07-01T11:01:11,521,Kulttuuriaukio,91,Seurasaari,6215.0,1531
2021-07-01T10:35:33,2021-07-01T11:06:49,44,Sörnäinen (M),65,Hernesaarenranta,5546.0,1871
2021-07-01T10:35:31,2021-07-01T10:38:57,306,Kauppakeskus Columbus,305,Kalkkihiekantie,577.0,201
2021-07-01T10:35:15,2021-07-01T10:40:35,68,Albertinkatu,24,Mannerheimintie,1179.0,319
2021-07-01T10:35:15,2021-07-01T10:45:06,368,Pukinmäen liikuntapuisto,364,Ala-Malmin tori,2315.0,589
2021-07-01T10:35:14,2021-07-01T10:44:19,226,Lepolantie,147,Käpylän asema,2591.0,541
2021-07-01T10:35:13,2021-07-01T11:04:40,217,Marttila,217,Marttila,988.0,1761
2021-07-01T10:35:09,2021-07-01T10:41:14,25,Narinkka,70,Sammonpuistikko,914.0,356
2021-07-01T10:34:51,2021-07-01T10:47:31,8,Vanha kirkkopuisto,67,Perämiehenkatu,1119.0,759
2021-07-01T10:34:48,2021-07-01T10:44:00,24,Mannerheimintie,150,Töölönlahden puisto,1280.0,549
2021-07-01T10:34:45,2021-07-01T10:41:03,573,Urheilupuisto (M),571,Tapiolan urheilupuisto,995.0,377
2021-07-01T10:34:40,2021-07-01T10:43:22,121,Vilhonvuorenkatu,9,Erottajan aukio,2721.0,517
2021-07-01T10:34:38,2021-07-01T10:44:54,40,Hakaniemi (M),124,Isoisänsilta,2568.0,611
2021-07-01T10:34:37,2021-07-01T10:44:53,40,Hakaniemi (M),124,Isoisänsilta,2649.0,614
2021-07-01T10:34:35,2021-07-01T11:21:54,118,Fleminginkatu,49,Annankatu,7934.0,2842
2021-07-01T10:34:33,2021-07-01T10:43:38,40,Hakaniemi (M),22,Rautatientori / länsi,1370.0,540
2021-07-01T10:34:32,2021-07-01T10:43:23,40,Hakaniemi (M),22,Rautatientori / länsi,1372.0,526
2021-07-01T10:34:30,2021-07-01T11:01:55,127,Teurastamo,14,Senaatintori,4494.0,1640
2021-07-01T10:34:29,2021-07-01T10:37:38,324,Sinkilätie,325,Mellunmäki (M),782.0,189
2021-07-01T10:34:28,2021-07-01T10:40:45,30,Itämerentori,5,Sepänkatu,1617.0,372
2021-07-01T10:34:24,2021-07-01T10:34:47,14,Senaatintori,64,Tyynenmerenkatu,0.0,18
2021-07-01T10:34:19,2021-07-01T10:42:21,505,Westendinasema,529,Keilaniemi (M),1856.0,479
2021-07-01T10:34:18,2021-07-01T10:50:11,41,Ympyrätalo,65,Hernesaarenranta,4077.0,949
2021-07-01T10:34:18,2021-07-01T10:51:12,26,Kamppi (M),63,Jätkäsaarenlaituri,1008.0,342
2021-07-01T10:34:13,2021-07-01T10:52:10,162,Leppäsuonaukio,110,Maistraatintori,3718.0,1073
2021-07-01T10:34:02,2021-07-01T11:10:57,521,Kulttuuriaukio,549,Maarinranta,1666.0,2210
2021-07-01T10:34:00,2021-07-01T11:22:01,118,Fleminginkatu,49,Annankatu,7639.0,2877
2021-07-01T10:33:49,2021-07-01T10:45:49,63,Jätkäsaarenlaituri,65,Hernesaarenranta,1625.0,719
2021-07-01T10:33:46,2021-07-01T11:02:05,127,Teurastamo,14,Senaatintori,4435.0,1694
2021-07-01T10:33:45,2021-07-01T10:42:31,221,Thalianaukio,218,Pohjois-Haagan asema,1080.0,522
2021-07-01T10:33:43,2021-07-01T10:46:00,15,Ritarikatu,5,Sepänkatu,3177.0,733
2021-07-01T10:33:41,2021-07-01T10:38:55,7,Designmuseo,18,Porthania,886.0,310
2021-07-01T10:33:29,2021-07-01T10:49:33,33,Kauppakorkeakoulu,24,Mannerheimintie,2050.0,959
2021-07-01T10:33:28,2021-07-01T10:45:52,559,Pohjankulma,539,"Aalto-yliopisto (M), Tietotie",2058.0,740
2021-07-01T10:33:26,2021-07-01T10:40:53,221,Thalianaukio,218,Pohjois-Haagan asema,1090.0,443
2021-07-01T10:33:15,2021-07-01T10:39:11,641,Komeetankatu,637,Ruomelantie,894.0,353
2021-07-01T10:33:12,2021-07-01T10:41:55,26,Kamppi (M),65,Hernesaarenranta,2080.0,519
2021-07-01T10:33:01,2021-07-01T10:45:03,204,A.I. Virtasen aukio,126,Kalasatama (M),2865.0,719
2021-07-01T10:33:00,2021-07-01T11:01:39,127,Teurastamo,14,Senaatintori,4482.0,1691
2021-07-01T10:33:00,2021-07-01T15:33:20,234,Otto Brandtin tie,362,Teerisuontie,3847.0,844
2021-07-01T10:32:52,2021-07-01T10:44:28,122,Lintulahdenkatu,118,Fleminginkatu,1694.0,692
2021-07-01T10:32:52,2021-07-01T10:53:21,326,Tuukkalantie,328,Lallukankuja,3428.0,1224
2021-07-01T10:32:48,2021-07-01T10:33:40,521,Kulttuuriaukio,521,Kulttuuriaukio,181.0,46
2021-07-01T10:32:44,2021-07-01T10:49:28,404,Sompasaari,11,Unioninkatu,3674.0,1004
2021-07-01T10:32:38,2021-07-01T10:40:58,117,Brahen puistikko,134,Haukilahdenkatu,1640.0,499
2021-07-01T10:32:29,2021-07-01T10:43:33,206,Ruskeasuon varikko,82,Töölöntulli,2247.0,662
2021-07-01T10:32:28,2021-07-01T10:46:24,40,Hakaniemi (M),6,Hietalahdentori,2603.0,831
2021-07-01T10:32:28,2021-07-01T10:38:36,293,Korkeasaari,121,Vilhonvuorenkatu,1509.0,368
2021-07-01T10:32:24,2021-07-01T10:32:55,208,Valimotie,208,Valimotie,0.0,26
2021-07-01T10:32:19,2021-07-01T10:42:15,116,Linnanmäki,21,Töölönlahdenkatu,2628.0,593
2021-07-01T10:32:12,2021-07-01T10:58:19,262,Siilitie (M),119,Gebhardinaukio,6622.0,1562
2021-07-01T10:32:09,2021-07-01T10:42:09,260,Herttoniemi (M),252,Humalniementie,1988.0,596
2021-07-01T10:32:01,2021-07-01T10:41:55,137,Arabian kauppakeskus,124,Isoisänsilta,2830.0,588
2021-07-01T10:31:59,2021-07-01T10:53:41,138,Arabiankatu,19,Rautatientori / itä,5844.0,1298
2021-07-01T10:31:57,2021-07-01T10:52:11,40,Hakaniemi (M),118,Fleminginkatu,3679.0,1209
2021-07-01T10:31:49,2021-07-01T10:40:43,30,Itämerentori,65,Hernesaarenranta,2175.0,532
2021-07-01T10:31:48,2021-07-01T10:47:39,221,Thalianaukio,85,Jalavatie,4081.0,946
2021-07-01T10:31:44,2021-07-01T10:43:02,88,Kiskontie,150,Töölönlahden puisto,3644.0,678
2021-07-01T10:31:39,2021-07-01T10:46:04,94,Laajalahden aukio,116,Linnanmäki,4216.0,860
2021-07-01T10:31:35,2021-07-01T10:37:57,24,Mannerheimintie,8,Vanha kirkkopuisto,612.0,378
2021-07-01T10:31:23,2021-07-01T10:38:17,30,Itämerentori,57,Lauttasaaren ostoskeskus,1844.0,413
2021-07-01T10:31:10,2021-07-01T10:31:17,88,Kiskontie,88,Kiskontie,0.0,6
2021-07-01T10:31:09,2021-07-01T10:59:08,15,Ritarikatu,3,Kapteeninpuistikko,2313.0,1674
2021-07-01T10:31:09,2021-07-01T10:41:07,216,Jännetie,731,Leppävaarankäytävä,2689.0,597
2021-07-01T10:31:06,2021-07-01T10:46:30,278,Puotilantie,328,Lallukankuja,2385.0,917
2021-07-01T10:30:58,2021-07-01T10:42:30,117,Brahen puistikko,124,Isoisänsilta,2334.0,687
2021-07-01T10:30:48,2021-07-01T10:35:07,519,Tapionaukio,527,Otsolahti,764.0,258
2021-07-01T10:30:38,2021-07-01T10:31:28,116,Linnanmäki,116,Linnanmäki,12.0,45
2021-07-01T10:30:25,2021-07-01T10:37:24,40,Hakaniemi (M),19,Rautatientori / itä,1172.0,415
2021-07-01T10:30:21,2021-07-01T10:37:05,25,Narinkka,36,Apollonkatu,1163.0,402
2021-07-01T10:30:10,2021-07-01T11:44:19,80,Jäähalli,21,Töölönlahdenkatu,2527.0,808
2021-07-01T10:30:07,2021-07-01T10:48:02,212,Tunnelitie,79,Uimastadion,3926.0,1072
2021-07-01T10:30:01,2021-07-01T10:43:15,122,Lintulahdenkatu,27,Eerikinkatu,2805.0,792
2021-07-01T10:29:52,2021-07-01T10:37:31,96,Huopalahdentie,103,Vihdintie,1357.0,455
2021-07-01T10:29:48,2021-07-01T10:51:55,94,Laajalahden aukio,25,Narinkka,4749.0,1322
2021-07-01T10:29:41,2021-07-01T10:47:01,248,Gunillantie,259,Petter Wetterin tie,3526.0,1036
2021-07-01T10:29:41,2021-07-01T10:46:51,248,Gunillantie,259,Petter Wetterin tie,3656.0,1030
2021-07-01T10:29:33,2021-07-01T10:48:22,58,Lauttasaarensilta,503,Keilalahti,4371.0,1125
2021-07-01T10:29:33,2021-07-01T10:38:56,284,Myllypuro (M),281,Puotila (M),2147.0,562
2021-07-01T10:29:27,2021-07-01T10:47:57,212,Tunnelitie,79,Uimastadion,4053.0,1110
2021-07-01T10:29:26,2021-07-01T10:42:51,579,Niittymaa,625,Suomenlahdentie,3012.0,804
2021-07-01T10:29:25,2021-07-01T11:22:35,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,7970.0,3191
2021-07-01T10:29:16,2021-07-01T10:40:22,101,Munkkivuoren ostoskeskus,208,Valimotie,1325.0,660
2021-07-01T10:28:58,2021-07-01T10:43:01,49,Annankatu,79,Uimastadion,3252.0,839
2021-07-01T10:28:57,2021-07-01T10:42:00,116,Linnanmäki,105,Tilkantori,3620.0,781
2021-07-01T10:28:50,2021-07-01T10:36:28,126,Kalasatama (M),134,Haukilahdenkatu,1468.0,456
2021-07-01T10:28:45,2021-07-01T10:32:36,579,Niittymaa,573,Urheilupuisto (M),514.0,226
2021-07-01T10:28:37,2021-07-01T10:46:33,242,Von Daehnin katu,362,Teerisuontie,4238.0,1076
2021-07-01T10:28:28,2021-07-01T10:47:07,7,Designmuseo,75,Korjaamo,3126.0,1115
2021-07-01T10:28:22,2021-07-01T10:30:54,541,"Aalto-yliopisto (M), Korkeakouluaukio",543,Otaranta,680.0,151
2021-07-01T10:28:15,2021-07-01T10:33:53,41,Ympyrätalo,18,Porthania,1339.0,333
2021-07-01T10:28:10,2021-07-01T10:39:39,30,Itämerentori,1,Kaivopuisto,2720.0,687
2021-07-01T10:27:55,2021-07-01T10:51:34,503,Keilalahti,105,Tilkantori,5859.0,1418
