Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-06-01T15:09:35,2021-06-01T15:22:45,30,Itämerentori,51,Itälahdenkatu,2787.0,790
2021-06-01T15:09:32,2021-06-01T15:09:43,8,Vanha kirkkopuisto,8,Vanha kirkkopuisto,0.0,9
2021-06-01T15:09:27,2021-06-01T15:17:52,8,Vanha kirkkopuisto,21,Töölönlahdenkatu,994.0,500
2021-06-01T15:09:20,2021-06-01T15:15:47,633,Avaruuskatu,627,Piispansilta,1206.0,383
2021-06-01T15:09:16,2021-06-01T15:18:02,134,Haukilahdenkatu,126,Kalasatama (M),1491.0,526
2021-06-01T15:09:13,2021-06-01T15:41:01,26,Kamppi (M),711,Kirjurinkuja,8927.0,1903
2021-06-01T15:09:08,2021-06-01T15:21:19,114,Ratapihantie,75,Korjaamo,2064.0,728
2021-06-01T15:09:01,2021-06-01T15:27:32,557,Louhentori,557,Louhentori,1001.0,1110
2021-06-01T15:08:53,2021-06-01T15:27:59,597,Linnakepolku,527,Otsolahti,3142.0,1141
2021-06-01T15:08:53,2021-06-01T15:10:03,733,Läkkitori,733,Läkkitori,1.0,68
2021-06-01T15:08:50,2021-06-01T15:29:34,13,Merisotilaantori,125,Arielinkatu,4578.0,1240
2021-06-01T15:08:49,2021-06-01T15:14:38,21,Töölönlahdenkatu,162,Leppäsuonaukio,849.0,346
2021-06-01T15:08:42,2021-06-01T15:23:51,83,Meilahden sairaala,69,Kalevankatu,3506.0,904
2021-06-01T15:08:36,2021-06-01T15:19:22,513,Hakalehto,543,Otaranta,3287.0,642
2021-06-01T15:08:35,2021-06-01T15:29:06,75,Korjaamo,129,Pernajantie,3053.0,1227
2021-06-01T15:08:31,2021-06-01T15:19:04,5,Sepänkatu,59,Salmisaarenranta,2679.0,632
2021-06-01T15:08:30,2021-06-01T15:16:35,83,Meilahden sairaala,95,Munkkiniemen aukio,1615.0,481
2021-06-01T15:08:24,2021-06-01T15:23:28,126,Kalasatama (M),139,Muotoilijankatu,3018.0,899
2021-06-01T15:08:23,2021-06-01T15:24:33,86,Kuusitie,126,Kalasatama (M),4957.0,969
2021-06-01T15:08:23,2021-06-01T15:17:39,114,Ratapihantie,130,Teollisuuskatu,769.0,550
2021-06-01T15:08:22,2021-06-01T15:29:39,13,Merisotilaantori,125,Arielinkatu,4604.0,1273
2021-06-01T15:08:17,2021-06-01T15:13:06,62,Välimerenkatu,6,Hietalahdentori,1089.0,287
2021-06-01T15:08:17,2021-06-01T15:17:18,631,Friisilänaukio,635,Kuunkatu,1486.0,536
2021-06-01T15:08:14,2021-06-01T15:15:55,65,Hernesaarenranta,1,Kaivopuisto,1147.0,456
2021-06-01T15:08:14,2021-06-01T15:16:35,105,Tilkantori,92,Saunalahdentie,1643.0,497
2021-06-01T15:08:07,2021-06-01T15:16:04,65,Hernesaarenranta,1,Kaivopuisto,1151.0,470
2021-06-01T15:08:04,2021-06-01T15:27:35,61,Länsisatamankatu,501,Hanasaari,4335.0,1165
2021-06-01T15:07:56,2021-06-01T15:15:40,83,Meilahden sairaala,96,Huopalahdentie,1829.0,460
2021-06-01T15:07:56,2021-06-01T15:11:23,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,698.0,204
2021-06-01T15:07:54,2021-06-01T15:17:00,31,Marian sairaala,76,Olympiastadion,2261.0,545
2021-06-01T15:07:53,2021-06-01T15:21:15,647,Lystimäki,581,Niittykumpu (M),1172.0,797
2021-06-01T15:07:50,2021-06-01T15:09:07,68,Albertinkatu,68,Albertinkatu,0.0,32
2021-06-01T15:07:49,2021-06-01T15:25:41,70,Sammonpuistikko,117,Brahen puistikko,2759.0,1071
2021-06-01T15:07:40,2021-06-01T15:21:02,112,Rautatieläisenkatu,17,Varsapuistikko,3836.0,800
2021-06-01T15:07:37,2021-06-01T15:32:40,583,Haukilahdensolmu,56,Luoteisväylä,5382.0,1498
2021-06-01T15:07:34,2021-06-01T15:10:15,26,Kamppi (M),69,Kalevankatu,361.0,156
2021-06-01T15:07:24,2021-06-01T15:15:53,757,Painiitty,398,Ajomiehentie,1658.0,504
2021-06-01T15:07:21,2021-06-01T15:24:35,141,Intiankatu,137,Arabian kauppakeskus,1445.0,1030
2021-06-01T15:07:18,2021-06-01T15:13:54,31,Marian sairaala,25,Narinkka,1157.0,391
2021-06-01T15:07:13,2021-06-01T15:17:47,48,Mastokatu,49,Annankatu,1909.0,629
2021-06-01T15:07:00,2021-06-01T15:28:57,275,Itäkeskus (M),309,Kaivonkatsojanpuisto,4182.0,1307
2021-06-01T15:06:57,2021-06-01T15:10:23,641,Komeetankatu,627,Piispansilta,537.0,201
2021-06-01T15:06:56,2021-06-01T15:35:28,30,Itämerentori,62,Välimerenkatu,1455.0,1709
2021-06-01T15:06:50,2021-06-01T15:28:58,211,Haagan tori,141,Intiankatu,4808.0,1324
2021-06-01T15:06:41,2021-06-01T15:15:41,123,Näkinsilta,15,Ritarikatu,1611.0,536
2021-06-01T15:06:36,2021-06-01T15:16:18,77,Nordenskiöldinaukio,25,Narinkka,2246.0,580
2021-06-01T15:06:36,2021-06-01T15:22:48,24,Mannerheimintie,1,Kaivopuisto,2558.0,968
2021-06-01T15:06:34,2021-06-01T15:27:50,127,Teurastamo,6,Hietalahdentori,4414.0,1270
2021-06-01T15:06:30,2021-06-01T15:08:45,523,Ahertajantie,517,Länsituuli,502.0,131
2021-06-01T15:06:26,2021-06-01T15:24:15,292,Koskelan varikko,136,Sofianlehdonkatu,3273.0,1065
2021-06-01T15:06:24,2021-06-01T15:09:44,62,Välimerenkatu,30,Itämerentori,567.0,198
2021-06-01T15:06:22,2021-06-01T15:28:17,90,Paciuksenkaari,511,Sateentie,5891.0,1308
2021-06-01T15:06:21,2021-06-01T15:29:19,258,Abraham Wetterin tie,275,Itäkeskus (M),3543.0,1377
2021-06-01T15:06:20,2021-06-01T15:31:30,39,Ooppera,46,Diakoniapuisto,1913.0,1508
2021-06-01T15:06:17,2021-06-01T15:22:50,24,Mannerheimintie,1,Kaivopuisto,2538.0,988
2021-06-01T15:06:08,2021-06-01T15:26:44,38,Töölöntori,33,Kauppakorkeakoulu,2011.0,1230
2021-06-01T15:06:06,2021-06-01T15:26:52,200,Länsiterminaali,149,Toinen linja,5567.0,1245
2021-06-01T15:06:05,2021-06-01T15:29:14,106,Korppaanmäentie,41,Ympyrätalo,4535.0,1384
2021-06-01T15:06:01,2021-06-01T15:25:29,275,Itäkeskus (M),240,Viikin normaalikoulu,4202.0,1163
2021-06-01T15:05:58,2021-06-01T15:10:10,201,Länsisatamankuja,63,Jätkäsaarenlaituri,851.0,248
2021-06-01T15:05:54,2021-06-01T15:08:16,229,Käskynhaltijantie,231,Siltavoudintie,451.0,137
2021-06-01T15:05:54,2021-06-01T16:07:09,275,Itäkeskus (M),40,Hakaniemi (M),10483.0,3671
2021-06-01T15:05:51,2021-06-01T15:20:45,219,Näyttelijäntie,216,Jännetie,2415.0,890
2021-06-01T15:05:46,2021-06-01T15:29:15,106,Korppaanmäentie,41,Ympyrätalo,4574.0,1404
2021-06-01T15:05:46,2021-06-01T15:17:10,125,Arielinkatu,16,Liisanpuistikko,2658.0,679
2021-06-01T15:05:45,2021-06-01T15:22:09,313,Rastila (M),270,Tulisuontie,4335.0,980
2021-06-01T15:05:39,2021-06-01T15:13:58,69,Kalevankatu,62,Välimerenkatu,1437.0,494
2021-06-01T15:05:39,2021-06-01T15:30:18,248,Gunillantie,125,Arielinkatu,6562.0,1475
2021-06-01T15:05:39,2021-06-01T15:14:28,267,Roihupelto,264,Eränkävijäntori,1848.0,524
2021-06-01T15:05:35,2021-06-01T15:09:25,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,690.0,227
2021-06-01T15:05:33,2021-06-01T15:13:01,60,Kaapelitehdas,201,Länsisatamankuja,786.0,443
2021-06-01T15:05:19,2021-06-01T15:13:55,16,Liisanpuistikko,161,Eteläesplanadi,1453.0,511
2021-06-01T15:05:13,2021-06-01T15:18:46,25,Narinkka,45,Brahen kenttä,2860.0,809
2021-06-01T15:05:11,2021-06-01T15:09:57,64,Tyynenmerenkatu,30,Itämerentori,949.0,281
2021-06-01T15:05:03,2021-06-01T15:13:52,48,Mastokatu,9,Erottajan aukio,1394.0,524
2021-06-01T15:04:54,2021-06-01T15:18:37,95,Munkkiniemen aukio,212,Tunnelitie,2984.0,832
2021-06-01T15:04:54,2021-06-01T15:11:54,113,Pasilan asema,131,Elimäenkatu,1143.0,411
2021-06-01T15:04:49,2021-06-01T15:05:18,38,Töölöntori,38,Töölöntori,0.0,24
2021-06-01T15:04:49,2021-06-01T15:16:02,124,Isoisänsilta,119,Gebhardinaukio,2193.0,669
2021-06-01T15:04:46,2021-06-01T15:22:21,109,Hertanmäenkatu,44,Sörnäinen (M),3316.0,1050
2021-06-01T15:04:45,2021-06-01T15:27:35,294,Postipuisto,208,Valimotie,5072.0,1366
2021-06-01T15:04:40,2021-06-01T15:09:24,44,Sörnäinen (M),117,Brahen puistikko,1012.0,280
2021-06-01T15:04:39,2021-06-01T15:30:10,40,Hakaniemi (M),64,Tyynenmerenkatu,5011.0,1526
2021-06-01T15:04:38,2021-06-01T15:11:52,144,Käpyläntie,137,Arabian kauppakeskus,1453.0,430
2021-06-01T15:04:29,2021-06-01T15:10:16,87,Kustaankatu,116,Linnanmäki,1033.0,347
2021-06-01T15:04:26,2021-06-01T15:10:37,217,Marttila,219,Näyttelijäntie,1070.0,367
2021-06-01T15:04:26,2021-06-01T15:11:48,36,Apollonkatu,38,Töölöntori,461.0,442
2021-06-01T15:04:25,2021-06-01T15:14:31,26,Kamppi (M),77,Nordenskiöldinaukio,2501.0,601
2021-06-01T15:04:23,2021-06-01T15:27:16,20,Kaisaniemenpuisto,107,Tenholantie,5592.0,1371
2021-06-01T15:04:16,2021-06-01T15:29:45,41,Ympyrätalo,701,Gallen-Kallelan tie,7506.0,1526
2021-06-01T15:04:14,2021-06-01T15:10:28,217,Marttila,219,Näyttelijäntie,1116.0,372
2021-06-01T15:04:12,2021-06-01T15:27:08,284,Myllypuro (M),309,Kaivonkatsojanpuisto,4760.0,1353
2021-06-01T15:04:10,2021-06-01T15:06:02,211,Haagan tori,211,Haagan tori,67.0,107
2021-06-01T15:04:09,2021-06-01T15:20:29,63,Jätkäsaarenlaituri,21,Töölönlahdenkatu,2797.0,974
2021-06-01T15:04:07,2021-06-01T15:28:15,113,Pasilan asema,147,Käpylän asema,4071.0,1444
2021-06-01T15:04:02,2021-06-01T15:12:27,76,Olympiastadion,25,Narinkka,1782.0,500
2021-06-01T15:03:59,2021-06-01T15:26:15,83,Meilahden sairaala,527,Otsolahti,6231.0,1337
2021-06-01T15:03:58,2021-06-01T15:19:52,88,Kiskontie,37,Töölönkatu,3009.0,950
2021-06-01T15:03:55,2021-06-01T15:25:33,106,Korppaanmäentie,23,Kiasma,4376.0,1293
2021-06-01T15:03:54,2021-06-01T15:07:24,900,Orionintie,573,Urheilupuisto (M),853.0,208
2021-06-01T15:03:50,2021-06-01T15:17:14,162,Leppäsuonaukio,41,Ympyrätalo,3050.0,800
2021-06-01T15:03:46,2021-06-01T15:20:30,10,Kasarmitori,75,Korjaamo,3501.0,1013
2021-06-01T15:03:45,2021-06-01T15:13:50,49,Annankatu,19,Rautatientori / itä,1268.0,603
2021-06-01T15:03:41,2021-06-01T15:16:08,259,Petter Wetterin tie,251,Laajasalon ostoskeskus,2207.0,746
2021-06-01T15:03:40,2021-06-01T15:12:51,62,Välimerenkatu,21,Töölönlahdenkatu,2460.0,546
2021-06-01T15:03:39,2021-06-01T15:18:11,23,Kiasma,118,Fleminginkatu,3026.0,867
2021-06-01T15:03:38,2021-06-01T15:16:59,127,Teurastamo,145,Pohjolankatu,3371.0,796
2021-06-01T15:03:35,2021-06-01T15:30:40,19,Rautatientori / itä,137,Arabian kauppakeskus,4661.0,1621
2021-06-01T15:03:29,2021-06-01T15:10:33,36,Apollonkatu,32,Eläinmuseo,894.0,421
2021-06-01T15:03:18,2021-06-01T15:12:49,32,Eläinmuseo,64,Tyynenmerenkatu,2109.0,567
2021-06-01T15:03:18,2021-06-01T15:09:39,68,Albertinkatu,9,Erottajan aukio,888.0,377
2021-06-01T15:03:03,2021-06-01T15:12:59,68,Albertinkatu,12,Kanavaranta,1623.0,592
2021-06-01T15:02:55,2021-06-01T15:10:50,114,Ratapihantie,149,Toinen linja,1938.0,474
2021-06-01T15:02:49,2021-06-01T15:11:52,122,Lintulahdenkatu,125,Arielinkatu,1194.0,539
2021-06-01T15:02:48,2021-06-01T15:23:54,125,Arielinkatu,254,Agnetankuja,4639.0,1260
2021-06-01T15:02:46,2021-06-01T15:12:39,117,Brahen puistikko,132,Hollolantie,959.0,588
2021-06-01T15:02:39,2021-06-01T15:26:20,24,Mannerheimintie,101,Munkkivuoren ostoskeskus,5631.0,1417
2021-06-01T15:02:35,2021-06-01T15:10:21,134,Haukilahdenkatu,138,Arabiankatu,1323.0,465
2021-06-01T15:02:34,2021-06-01T15:13:49,127,Teurastamo,112,Rautatieläisenkatu,2740.0,670
2021-06-01T15:02:32,2021-06-01T15:50:30,232,Oulunkylän asema,232,Oulunkylän asema,8843.0,2874
2021-06-01T15:02:30,2021-06-01T15:20:22,91,Seurasaari,206,Ruskeasuon varikko,3726.0,1067
2021-06-01T15:02:26,2021-06-01T15:17:25,83,Meilahden sairaala,21,Töölönlahdenkatu,3139.0,897
2021-06-01T15:02:26,2021-06-01T15:07:27,26,Kamppi (M),70,Sammonpuistikko,720.0,296
2021-06-01T15:02:25,2021-06-01T15:15:32,25,Narinkka,124,Isoisänsilta,3794.0,783
2021-06-01T15:02:19,2021-06-01T15:15:28,22,Rautatientori / länsi,35,Cygnaeuksenkatu,765.0,785
2021-06-01T15:02:18,2021-06-01T15:13:44,83,Meilahden sairaala,101,Munkkivuoren ostoskeskus,2585.0,669
2021-06-01T15:02:03,2021-06-01T15:15:03,150,Töölönlahden puisto,48,Mastokatu,2470.0,776
2021-06-01T15:02:01,2021-06-01T15:15:25,19,Rautatientori / itä,40,Hakaniemi (M),1404.0,800
2021-06-01T15:01:51,2021-06-01T15:14:35,59,Salmisaarenranta,70,Sammonpuistikko,2258.0,760
2021-06-01T15:01:48,2021-06-01T15:14:49,19,Rautatientori / itä,40,Hakaniemi (M),1442.0,781
2021-06-01T15:01:45,2021-06-01T15:34:29,315,Vuosaaren liikuntapuisto,308,Mosaiikkitori,1089.0,883
2021-06-01T15:01:41,2021-06-01T15:17:47,259,Petter Wetterin tie,269,Peukaloisentie,3536.0,962
2021-06-01T15:01:32,2021-06-01T15:10:15,134,Haukilahdenkatu,138,Arabiankatu,1300.0,520
2021-06-01T15:01:27,2021-06-01T15:12:06,37,Töölönkatu,79,Uimastadion,1491.0,638
2021-06-01T15:01:23,2021-06-01T15:10:38,17,Varsapuistikko,36,Apollonkatu,2042.0,551
2021-06-01T15:01:15,2021-06-01T15:01:23,315,Vuosaaren liikuntapuisto,315,Vuosaaren liikuntapuisto,0.0,7
2021-06-01T15:01:14,2021-06-01T15:09:56,81,Stenbäckinkatu,79,Uimastadion,1158.0,520
2021-06-01T15:01:14,2021-06-01T15:08:32,37,Töölönkatu,22,Rautatientori / länsi,1272.0,434
2021-06-01T15:01:13,2021-06-01T15:20:13,11,Unioninkatu,39,Ooppera,2497.0,1135
2021-06-01T15:01:01,2021-06-01T15:07:38,625,Suomenlahdentie,603,Matinlahdenranta,1405.0,394
2021-06-01T15:00:57,2021-06-01T15:17:27,83,Meilahden sairaala,21,Töölönlahdenkatu,3181.0,983
2021-06-01T15:00:56,2021-06-01T15:09:50,22,Rautatientori / länsi,6,Hietalahdentori,1435.0,530
2021-06-01T15:00:52,2021-06-01T15:21:11,74,Rajasaarentie,30,Itämerentori,3028.0,1215
2021-06-01T15:00:49,2021-06-01T15:05:18,79,Uimastadion,116,Linnanmäki,976.0,264
2021-06-01T15:00:46,2021-06-01T15:18:55,59,Salmisaarenranta,36,Apollonkatu,2911.0,1084
2021-06-01T15:00:44,2021-06-01T15:21:49,581,Niittykumpu (M),517,Länsituuli,2510.0,1264
2021-06-01T15:00:42,2021-06-01T15:07:02,118,Fleminginkatu,133,Paavalinpuisto,1272.0,377
2021-06-01T15:00:38,2021-06-01T15:05:09,37,Töölönkatu,33,Kauppakorkeakoulu,130.0,267
2021-06-01T15:00:35,2021-06-01T15:36:10,113,Pasilan asema,141,Intiankatu,5192.0,2131
2021-06-01T15:00:34,2021-06-01T15:05:03,272,Marjaniementie,275,Itäkeskus (M),618.0,263
2021-06-01T15:00:29,2021-06-01T15:10:39,83,Meilahden sairaala,95,Munkkiniemen aukio,1576.0,553
2021-06-01T15:00:28,2021-06-01T15:16:12,292,Koskelan varikko,120,Mäkelänkatu,2570.0,940
2021-06-01T15:00:25,2021-06-01T15:24:17,42,Haapaniemenkatu,237,Aulangontie,6481.0,1426
2021-06-01T15:00:18,2021-06-01T15:17:39,81,Stenbäckinkatu,103,Vihdintie,3003.0,1039
2021-06-01T15:00:16,2021-06-01T15:09:13,136,Sofianlehdonkatu,113,Pasilan asema,1415.0,532
2021-06-01T15:00:14,2021-06-01T15:23:31,142,Koskelantie,41,Ympyrätalo,4251.0,1393
2021-06-01T15:00:13,2021-06-01T15:20:49,113,Pasilan asema,44,Sörnäinen (M),2828.0,1235
2021-06-01T15:00:09,2021-06-01T15:17:31,88,Kiskontie,36,Apollonkatu,3461.0,1037
2021-06-01T15:00:09,2021-06-01T15:06:56,237,Aulangontie,236,Hernepellontie,1021.0,406
2021-06-01T15:00:06,2021-06-01T15:05:03,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",1170.0,293
2021-06-01T14:59:56,2021-06-01T15:08:53,69,Kalevankatu,40,Hakaniemi (M),2214.0,537
2021-06-01T14:59:45,2021-06-01T15:04:01,54,Gyldenintie,51,Itälahdenkatu,1004.0,252
2021-06-01T14:59:39,2021-06-01T15:09:39,29,Baana,37,Töölönkatu,2209.0,593
2021-06-01T14:59:35,2021-06-01T15:10:26,42,Haapaniemenkatu,19,Rautatientori / itä,1770.0,645
2021-06-01T14:59:34,2021-06-01T15:14:07,80,Jäähalli,134,Haukilahdenkatu,3638.0,868
2021-06-01T14:59:21,2021-06-01T15:16:35,124,Isoisänsilta,19,Rautatientori / itä,3499.0,1030
2021-06-01T14:59:19,2021-06-01T15:15:23,118,Fleminginkatu,22,Rautatientori / länsi,3136.0,958
2021-06-01T14:59:19,2021-06-01T15:07:11,7,Designmuseo,26,Kamppi (M),1261.0,453
2021-06-01T14:59:14,2021-06-01T15:05:45,100,Teljäntie,94,Laajalahden aukio,1848.0,387
2021-06-01T14:59:07,2021-06-01T14:59:26,41,Ympyrätalo,41,Ympyrätalo,1.0,21
2021-06-01T14:58:54,2021-06-01T15:09:07,138,Arabiankatu,126,Kalasatama (M),2460.0,601
2021-06-01T14:58:53,2021-06-01T15:03:50,292,Koskelan varikko,144,Käpyläntie,798.0,294
2021-06-01T14:58:46,2021-06-01T15:08:04,127,Teurastamo,123,Näkinsilta,1447.0,554
2021-06-01T14:58:44,2021-06-01T15:49:15,63,Jätkäsaarenlaituri,402,Bermudankuja,3896.0,3027
2021-06-01T14:58:42,2021-06-01T15:13:54,525,Mäntyviita,703,Elfvik,3638.0,908
2021-06-01T14:58:42,2021-06-01T15:06:55,41,Ympyrätalo,79,Uimastadion,1968.0,489
2021-06-01T14:58:37,2021-06-01T15:16:12,93,Torpanranta,711,Kirjurinkuja,0.0,1054
2021-06-01T14:58:34,2021-06-01T15:15:02,122,Lintulahdenkatu,113,Pasilan asema,3226.0,983
2021-06-01T14:58:31,2021-06-01T15:07:51,36,Apollonkatu,30,Itämerentori,1987.0,558
2021-06-01T14:58:18,2021-06-01T15:08:35,31,Marian sairaala,41,Ympyrätalo,2656.0,612
2021-06-01T14:58:15,2021-06-01T15:02:03,29,Baana,62,Välimerenkatu,726.0,227
2021-06-01T14:58:10,2021-06-01T15:10:58,17,Varsapuistikko,75,Korjaamo,2817.0,764
2021-06-01T14:58:06,2021-06-01T15:05:29,533,Tekniikantie,519,Tapionaukio,1721.0,436
2021-06-01T14:57:52,2021-06-01T15:06:02,71,Hietaniemenkatu,26,Kamppi (M),1411.0,486
2021-06-01T14:57:51,2021-06-01T15:15:30,137,Arabian kauppakeskus,236,Hernepellontie,2911.0,1053
2021-06-01T14:57:50,2021-06-01T15:07:56,100,Teljäntie,100,Teljäntie,1206.0,601
2021-06-01T14:57:46,2021-06-01T15:02:29,125,Arielinkatu,125,Arielinkatu,36.0,278
2021-06-01T14:57:45,2021-06-01T15:09:42,150,Töölönlahden puisto,88,Kiskontie,3481.0,712
2021-06-01T14:57:42,2021-06-01T15:00:15,15,Ritarikatu,12,Kanavaranta,439.0,148
2021-06-01T14:57:41,2021-06-01T15:13:26,56,Luoteisväylä,31,Marian sairaala,4196.0,950
2021-06-01T14:57:38,2021-06-01T15:18:10,519,Tapionaukio,519,Tapionaukio,3992.0,1231
2021-06-01T14:57:30,2021-06-01T15:15:31,141,Intiankatu,113,Pasilan asema,2336.0,1074
2021-06-01T14:57:24,2021-06-01T15:18:14,519,Tapionaukio,519,Tapionaukio,3704.0,1245
2021-06-01T14:57:22,2021-06-01T15:06:45,208,Valimotie,95,Munkkiniemen aukio,2425.0,559
2021-06-01T14:57:22,2021-06-01T15:08:20,12,Kanavaranta,21,Töölönlahdenkatu,1629.0,653
2021-06-01T14:57:20,2021-06-01T15:07:11,218,Pohjois-Haagan asema,222,Huovitie,1933.0,586
2021-06-01T14:57:17,2021-06-01T14:59:43,127,Teurastamo,126,Kalasatama (M),464.0,141
2021-06-01T14:57:17,2021-06-01T15:00:37,306,Kauppakeskus Columbus,302,Sumukuja,857.0,196
2021-06-01T14:57:16,2021-06-01T16:15:23,284,Myllypuro (M),275,Itäkeskus (M),1980.0,4686
2021-06-01T14:57:15,2021-06-01T15:04:41,39,Ooppera,23,Kiasma,1451.0,441
2021-06-01T14:57:15,2021-06-01T15:13:19,76,Olympiastadion,7,Designmuseo,2828.0,960
2021-06-01T14:57:11,2021-06-01T15:03:49,257,Margareetankuja,268,Porolahden koulu,1137.0,394
2021-06-01T14:57:10,2021-06-01T15:00:09,731,Leppävaarankäytävä,737,Muurarinkuja,392.0,174
2021-06-01T14:57:07,2021-06-01T15:00:26,275,Itäkeskus (M),272,Marjaniementie,628.0,194
2021-06-01T14:57:06,2021-06-01T20:08:51,533,Tekniikantie,329,Kurkimäki,2133.0,997
2021-06-01T14:57:03,2021-06-01T15:06:28,122,Lintulahdenkatu,117,Brahen puistikko,1529.0,561
2021-06-01T14:57:00,2021-06-01T15:18:57,11,Unioninkatu,1,Kaivopuisto,2050.0,1316
2021-06-01T14:56:58,2021-06-01T15:17:21,240,Viikin normaalikoulu,138,Arabiankatu,5878.0,1220
2021-06-01T14:56:57,2021-06-01T15:00:56,103,Vihdintie,106,Korppaanmäentie,963.0,232
2021-06-01T14:56:55,2021-06-01T14:59:45,541,"Aalto-yliopisto (M), Korkeakouluaukio",543,Otaranta,699.0,170
2021-06-01T14:56:41,2021-06-01T15:02:50,596,Toppelundinportti,509,Revontulentie,1641.0,364
2021-06-01T14:56:40,2021-06-01T15:03:45,36,Apollonkatu,26,Kamppi (M),1039.0,421
2021-06-01T14:56:29,2021-06-01T15:05:10,11,Unioninkatu,70,Sammonpuistikko,2094.0,519
2021-06-01T14:56:26,2021-06-01T15:18:52,75,Korjaamo,210,Pajamäki,6156.0,1344
2021-06-01T14:56:26,2021-06-01T15:13:47,579,Niittymaa,525,Mäntyviita,3284.0,1040
2021-06-01T14:56:21,2021-06-01T15:26:28,81,Stenbäckinkatu,13,Merisotilaantori,6529.0,1806
2021-06-01T14:56:21,2021-06-01T15:14:12,41,Ympyrätalo,86,Kuusitie,4059.0,1067
2021-06-01T14:56:20,2021-06-01T15:03:35,16,Liisanpuistikko,122,Lintulahdenkatu,1325.0,430
2021-06-01T14:56:17,2021-06-01T15:17:50,142,Koskelantie,241,Agronominkatu,5619.0,1287
2021-06-01T14:56:16,2021-06-01T15:11:38,25,Narinkka,87,Kustaankatu,3058.0,917
2021-06-01T14:56:16,2021-06-01T15:16:45,105,Tilkantori,39,Ooppera,3210.0,1224
2021-06-01T14:56:12,2021-06-01T14:59:40,90,Paciuksenkaari,91,Seurasaari,884.0,202
2021-06-01T14:56:08,2021-06-01T15:01:42,33,Kauppakorkeakoulu,26,Kamppi (M),471.0,330
2021-06-01T14:56:08,2021-06-01T15:26:24,131,Elimäenkatu,68,Albertinkatu,6068.0,1811
2021-06-01T14:56:07,2021-06-01T15:09:33,518,Tuulimäki,401,Koivusaari (M),3220.0,801
2021-06-01T14:56:05,2021-06-01T15:05:41,105,Tilkantori,211,Haagan tori,1259.0,571
2021-06-01T14:56:02,2021-06-01T15:19:49,11,Unioninkatu,1,Kaivopuisto,1990.0,1426
2021-06-01T14:56:00,2021-06-01T15:02:07,144,Käpyläntie,138,Arabiankatu,1439.0,361
2021-06-01T14:55:57,2021-06-01T15:35:58,52,Heikkilänaukio,53,Heikkiläntie,1390.0,2396
2021-06-01T14:55:50,2021-06-01T15:05:35,16,Liisanpuistikko,125,Arielinkatu,2554.0,580
2021-06-01T14:55:47,2021-06-01T15:10:30,40,Hakaniemi (M),243,Mustikkamaa,3193.0,881
2021-06-01T14:55:46,2021-06-01T15:15:15,15,Ritarikatu,127,Teurastamo,2809.0,1164
2021-06-01T14:55:46,2021-06-01T15:10:51,59,Salmisaarenranta,5,Sepänkatu,2628.0,901
2021-06-01T14:55:43,2021-06-01T14:59:11,310,Halkaisijantie,313,Rastila (M),767.0,204
2021-06-01T14:55:42,2021-06-01T14:55:55,81,Stenbäckinkatu,81,Stenbäckinkatu,0.0,12
2021-06-01T14:55:40,2021-06-01T14:55:57,75,Korjaamo,75,Korjaamo,4.0,16
2021-06-01T14:55:37,2021-06-01T15:10:29,78,Messeniuksenkatu,25,Narinkka,2440.0,890
2021-06-01T14:55:36,2021-06-01T15:05:33,653,Lukutori,575,Tontunmäentie,2221.0,593
2021-06-01T14:55:24,2021-06-01T15:02:13,733,Läkkitori,733,Läkkitori,493.0,406
2021-06-01T14:55:23,2021-06-01T15:03:31,81,Stenbäckinkatu,39,Ooppera,1296.0,483
2021-06-01T14:55:22,2021-06-01T15:02:32,733,Läkkitori,733,Läkkitori,14.0,425
2021-06-01T14:55:21,2021-06-01T15:00:17,95,Munkkiniemen aukio,105,Tilkantori,974.0,293
2021-06-01T14:55:19,2021-06-01T15:09:19,81,Stenbäckinkatu,142,Koskelantie,3434.0,836
2021-06-01T14:55:13,2021-06-01T15:00:52,733,Läkkitori,733,Läkkitori,265.0,335
2021-06-01T14:55:11,2021-06-01T15:23:23,275,Itäkeskus (M),249,Isosaarentie,5475.0,1691
2021-06-01T14:55:06,2021-06-01T14:58:35,272,Marjaniementie,275,Itäkeskus (M),622.0,209
2021-06-01T14:55:04,2021-06-01T15:20:38,211,Haagan tori,9,Erottajan aukio,6841.0,1532
2021-06-01T14:54:56,2021-06-02T16:52:04,641,Komeetankatu,627,Piispansilta,543.0,93387
2021-06-01T14:54:50,2021-06-01T15:02:25,733,Läkkitori,733,Läkkitori,75.0,452
2021-06-01T14:54:49,2021-06-01T15:04:05,17,Varsapuistikko,39,Ooppera,2401.0,554
2021-06-01T14:54:49,2021-06-01T15:01:51,733,Läkkitori,733,Läkkitori,96.0,423
2021-06-01T14:54:43,2021-06-01T14:55:05,269,Peukaloisentie,269,Peukaloisentie,0.0,17
2021-06-01T14:54:41,2021-06-01T15:13:30,52,Heikkilänaukio,52,Heikkilänaukio,3022.0,1127
